estimate_id,run_id,timestamp_utc,prompt_version,model_backend,model_name,tracking_id,parent_market_name,market_name,primary_outcome_to_track,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_id,outcome_contract_question,fair_value,confidence,should_abstain,rationale_short,key_uncertainties_json,base_rate_notes,evidence_packet_paths_json,prompt_hash,raw_response,parse_status,error,comparison_price,price_type,liquidity_flags,signal_ready
20260626T160140Z:RSO-0214,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0214,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Yariv Levin,Yariv Levin,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682715,0x93d07ffcf5c243b98e655380eb876d4a3393351b7325059064cb5a4b1ff6ceb2,will-yariv-levin-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-yariv-levin-be-the-next-prime-minister-of-israel,28155793585619215559447305702051573036104753242134264350727089371549716604590,Will Yariv Levin be the next Prime Minister of Israel?,0.05,0.4,false,"Yariv Levin's party (Shas) is not a major force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot.","[""Shas' seat count may increase"", ""Coalition feasibility for Levin"", ""Netanyahu's resilience"", ""Eisenkot's coalition potential"", ""Polling accuracy""]","In parliamentary systems, PM probability depends on coalition formation, not just party strength.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0214.md""]",b81fda110a9864aa,"{""fair_value"":0.05,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""Yariv Levin's party (Shas) is not a major force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot."",""key_uncertainties"":[""Shas' seat count may increase"",""Coalition feasibility for Levin"",""Netanyahu's resilience"",""Eisenkot's coalition potential"",""Polling accuracy""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party strength.""}",OK,,0.0015,mid,,true
20260626T160140Z:RSO-0215,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0215,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Israel Katz,Israel Katz,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682719,0xb25a93dc8c0f28dc404f7ee41cf6788a9de054418bd068740849b4a2995486e9,will-israel-katz-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-israel-katz-be-the-next-prime-minister-of-israel,49071939739791449726827416712265617396930502300780957239086018273026268436098,Will Israel Katz be the next Prime Minister of Israel?,0.05,0.3,false,"Israel Katz's chances are low given current evidence, but not impossible. Key uncertainties include coalition dynamics, potential new entrants, and shifting voter preferences.","[""Coalition formation complexity"", ""Potential new candidates"", ""Voter preference shifts"", ""Eisenkot's coalition momentum"", ""Netanyahu's resilience""]",Base rate considers historical Israeli PM elections and current polling indicating Katz is not a leading contender.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0215.md""]",5dd25780b464c840,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Israel Katz's chances are low given current evidence, but not impossible. Key uncertainties include coalition dynamics, potential new entrants, and shifting voter preferences."",""key_uncertainties"":[""Coalition formation complexity"",""Potential new candidates"",""Voter preference shifts"",""Eisenkot's coalition momentum"",""Netanyahu's resilience""],""base_rate_notes"":""Base rate considers historical Israeli PM elections and current polling indicating Katz is not a leading contender.""}",OK,,0.335,mid,,true
20260626T160140Z:RSO-0216,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0216,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Amir Ohana,Amir Ohana,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682721,0x8cbdd0c4c6061c9e5c5a94d4a474c1880d0f2ab5ee4704a64af1e77c6d0e18d0,will-amir-ohana-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-amir-ohana-be-the-next-prime-minister-of-israel,37479008447091488432468168948590430208783407360102685992956858050228448972626,Will Amir Ohana be the next Prime Minister of Israel?,0.05,0.4,false,"Amir Ohana's party (Yesh Atid) is not a leading force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot.","[""Yesh Atid's seat count could change"", ""Coalition feasibility for Ohana"", ""Netanyahu's resilience"", ""Eisenkot's coalition potential"", ""Polling accuracy""]","In parliamentary systems, PM probability depends on coalition formation, not just party strength.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0216.md""]",d3f35dd395bf23e8,"{""fair_value"":0.05,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""Amir Ohana's party (Yesh Atid) is not a leading force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot."",""key_uncertainties"":[""Yesh Atid's seat count could change"",""Coalition feasibility for Ohana"",""Netanyahu's resilience"",""Eisenkot's coalition potential"",""Polling accuracy""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party strength.""}",OK,,0.002,mid,,true
20260626T160140Z:RSO-0217,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0217,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Gideon Sa’ar,Gideon Sa’ar,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682714,0xfb2cb634e693b1758fc78b38b02754472edd728bd22eb4a7023c6f49419c73d6,will-gideon-saar-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-gideon-saar-be-the-next-prime-minister-of-israel,113523109301381527088718768250912137532200947193534063249121987336101159734964,Will Gideon Sa’ar be the next Prime Minister of Israel?,0.05,0.4,false,"Gideon Sa'ar is a long-shot candidate with no clear coalition pathway. Current evidence highlights Gadi Eisenkot's rising momentum and Netanyahu's resilience. Sa'ar's party (Yisrael Beiteinu) is not mentioned in recent polling, suggesting limited seat potential.","[""Yisrael Beiteinu's seat count"", ""Coalition feasibility for Sa'ar"", ""Sa'ar's personal popularity"", ""Eisenkot's coalition prospects"", ""Netanyahu's potential comeback""]","In parliamentary systems, most seats do not guarantee PM status. Sa'ar's party is not highlighted in recent polling, indicating low seat potential and thus low PM probability.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0217.md""]",1296d2fa782f76ed,"{""fair_value"":0.05,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""Gideon Sa'ar is a long-shot candidate with no clear coalition pathway. Current evidence highlights Gadi Eisenkot's rising momentum and Netanyahu's resilience. Sa'ar's party (Yisrael Beiteinu) is not mentioned in recent polling, suggesting limited seat potential."",""key_uncertainties"":[""Yisrael Beiteinu's seat count"",""Coalition feasibility for Sa'ar"",""Sa'ar's personal popularity"",""Eisenkot's coalition prospects"",""Netanyahu's potential comeback""],""base_rate_notes"":""In parliamentary systems, most seats do not guarantee PM status. Sa'ar's party is not highlighted in recent polling, indicating low seat potential and thus low PM probability.""}",OK,,0.0025,mid,,true
20260626T160140Z:RSO-0218,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0218,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Yoaz Hendel,Yoaz Hendel,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682718,0x641ee08666fd2c37f890d59b4fd32ad8a23e8500e1ad070e112a90219a4d4bfa,will-yoaz-hendel-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-yoaz-hendel-be-the-next-prime-minister-of-israel,12118827801400239712815717295403167152230979784826228363180815353568423454582,Will Yoaz Hendel be the next Prime Minister of Israel?,0.05,0.3,false,"Yoaz Hendel's party (Yesh Atid) is not a leading force in current polling, and coalition dynamics favor other candidates like Gadi Eisenkot and Benjamin Netanyahu.","[""Yesh Atid's seat count"", ""Coalition feasibility"", ""Netanyahu's resilience"", ""Eisenkot's coalition potential"", ""Polling accuracy""]","In parliamentary systems, PM probability depends on coalition formation, not just party seats.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0218.md""]",6030bd088a913127,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Yoaz Hendel's party (Yesh Atid) is not a leading force in current polling, and coalition dynamics favor other candidates like Gadi Eisenkot and Benjamin Netanyahu."",""key_uncertainties"":[""Yesh Atid's seat count"",""Coalition feasibility"",""Netanyahu's resilience"",""Eisenkot's coalition potential"",""Polling accuracy""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party seats.""}",OK,,0.0015,mid,,true
20260626T160140Z:RSO-0219,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0219,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Yair Lapid,Yair Lapid,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682707,0x45a79193a66e5078a29c625e78e0d4b9a059edef8e206097c48bbfe7eaf9590e,will-yair-lapid-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-yair-lapid-be-the-next-prime-minister-of-israel,30912854850866302644106316438153629460678506137655559406260043509960678109607,Will Yair Lapid be the next Prime Minister of Israel?,0.15,0.6,false,"Yair Lapid's party (Yesh Atid) is not leading in recent polls, and coalition dynamics favor Gadi Eisenkot or Netanyahu. His path to PM requires complex alliances.","[""Yesh Atid's poll numbers"", ""Coalition feasibility"", ""Netanyahu's resilience"", ""Eisenkot's coalition potential"", ""Unresolved candidate dynamics""]","In parliamentary systems, PM probability depends on coalition formation, not just party seats.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0219.md""]",9d1ad79175821bfb,"{""fair_value"":0.15,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Yair Lapid's party (Yesh Atid) is not leading in recent polls, and coalition dynamics favor Gadi Eisenkot or Netanyahu. His path to PM requires complex alliances."",""key_uncertainties"":[""Yesh Atid's poll numbers"",""Coalition feasibility"",""Netanyahu's resilience"",""Eisenkot's coalition potential"",""Unresolved candidate dynamics""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party seats.""}",OK,,0.0025,mid,,true
20260626T160140Z:RSO-0220,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0220,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Yossi Cohen,Yossi Cohen,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682711,0xa653be0f150dbe055a532ea02977338bb31f49d1f723b2a48c1f67847a73cb7d,will-yossi-cohen-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-yossi-cohen-be-the-next-prime-minister-of-israel,80908635602471552886049573110321791161186841957249509900771759394573505359926,Will Yossi Cohen be the next Prime Minister of Israel?,0.02,0.3,false,"Yossi Cohen's party (Yesh Atid) is not a major force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot.","[""Yesh Atid's seat count"", ""Coalition feasibility"", ""Cohen's personal appeal"", ""Election system changes"", ""Unforeseen events""]","In parliamentary systems, PM probability depends on coalition formation, not just party seats.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0220.md""]",b4183df000b8e572,"{""fair_value"":0.02,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Yossi Cohen's party (Yesh Atid) is not a major force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot."",""key_uncertainties"":[""Yesh Atid's seat count"",""Coalition feasibility"",""Cohen's personal appeal"",""Election system changes"",""Unforeseen events""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party seats.""}",OK,,0.079,mid,,true
20260626T160140Z:RSO-0221,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0221,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Yair Golan,Yair Golan,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682712,0xfcd53c97fef81c4ecad8a97c8c47fdf1ce0a54a0daeff7bae53eaa3a9af343f2,will-yair-golan-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-yair-golan-be-the-next-prime-minister-of-israel,38003127295883228185689665963602138176190384641897237734105806870773590495970,Will Yair Golan be the next Prime Minister of Israel?,0.05,0.3,false,Yair Golan's party (Yisrael Beiteinu) is not a major force in current polling. Coalition dynamics and Netanyahu's resilience suggest low probability.,"[""Yisrael Beiteinu's seat count"", ""Coalition feasibility"", ""Netanyahu's political resilience"", ""Eisenkot's coalition potential"", ""Polling accuracy""]","In parliamentary systems, PM probability depends on coalition formation, not just party strength.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0221.md""]",2f56122d0cc4bc76,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Yair Golan's party (Yisrael Beiteinu) is not a major force in current polling. Coalition dynamics and Netanyahu's resilience suggest low probability."",""key_uncertainties"":[""Yisrael Beiteinu's seat count"",""Coalition feasibility"",""Netanyahu's political resilience"",""Eisenkot's coalition potential"",""Polling accuracy""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party strength.""}",OK,,0.012,mid,,true
20260626T160140Z:RSO-0222,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0222,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Nir Barkat,Nir Barkat,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682720,0xd8625515585b5bf81d9c1262a1d2b0212a6f2a7a5c5f6ef6c993f7cc269f92dd,will-nir-barkat-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-nir-barkat-be-the-next-prime-minister-of-israel,62339970278220985797814574706934957062291648936534682461243840366141506822305,Will Nir Barkat be the next Prime Minister of Israel?,0.02,0.3,false,Nir Barkat is a minor candidate with no major party support. Current evidence highlights Gadi Eisenkot and Netanyahu as leading contenders. Coalition dynamics and seat distribution favor larger parties.,"[""Barkat's party viability"", ""Coalition formation outcomes"", ""Election result volatility"", ""Candidate entry/exit changes"", ""Polling accuracy""]","In parliamentary systems, PM probability correlates with coalition potential, not just vote share. Barkat's low seat projection suggests limited influence.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0222.md""]",977636f9c519e579,"{""fair_value"":0.02,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Nir Barkat is a minor candidate with no major party support. Current evidence highlights Gadi Eisenkot and Netanyahu as leading contenders. Coalition dynamics and seat distribution favor larger parties."",""key_uncertainties"":[""Barkat's party viability"",""Coalition formation outcomes"",""Election result volatility"",""Candidate entry/exit changes"",""Polling accuracy""],""base_rate_notes"":""In parliamentary systems, PM probability correlates with coalition potential, not just vote share. Barkat's low seat projection suggests limited influence.""}",OK,,0.0055,mid,,true
20260626T160140Z:RSO-0223,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0223,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Ayelet Shaked,Ayelet Shaked,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682717,0x80a849ac73eefe56d4d613e44b45e32b9f91f0bfc77173b732cffac7daab3b3b,will-ayelet-shaked-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-ayelet-shaked-be-the-next-prime-minister-of-israel,20847822223909889861535421917104908467512615252569123202591433051136381225081,Will Ayelet Shaked be the next Prime Minister of Israel?,0.05,0.4,false,"Ayelet Shaked's party (Yisrael Beiteinu) is not a major force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot.","[""Yisrael Beiteinu's seat count"", ""Coalition feasibility for Shaked"", ""Election outcome volatility"", ""Competitive candidates' trajectories"", ""Party leadership changes""]","In parliamentary systems, PM probability depends on coalition formation, not just party strength. Shaked's party is not a leading force in current polling.","[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0223.md""]",9294e04390101650,"{""fair_value"":0.05,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""Ayelet Shaked's party (Yisrael Beiteinu) is not a major force in current polling, and coalition dynamics favor other candidates like Netanyahu or Eisenkot."",""key_uncertainties"":[""Yisrael Beiteinu's seat count"",""Coalition feasibility for Shaked"",""Election outcome volatility"",""Competitive candidates' trajectories"",""Party leadership changes""],""base_rate_notes"":""In parliamentary systems, PM probability depends on coalition formation, not just party strength. Shaked's party is not a leading force in current polling.""}",OK,,0.0035,mid,,true
20260626T160140Z:RSO-0224,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0224,Next Prime Minister of Israel after next election,Next Prime Minister of Israel after next election — Moshe Feiglin,Moshe Feiglin,Israel,global_satellite,parliamentary_coalition,israel_next_pm_2026,682716,0x673db99d92473e9ee854b8a0ec0cff15d156e5c33a13e1e12db7266d33fde4d3,will-moshe-feiglin-be-the-next-prime-minister-of-israel,https://polymarket.com/event/will-moshe-feiglin-be-the-next-prime-minister-of-israel,53508697093100828360254088937709702626357043454735600798387762815121144942132,Will Moshe Feiglin be the next Prime Minister of Israel?,0.01,0.3,false,"Moshe Feiglin's party (Ra'am) is not mentioned in recent polling, and coalition feasibility is unclear. Netanyahu remains a strong contender.","[""Ra'am's seat count"", ""Coalition compatibility"", ""Feiglin's personal appeal"", ""Recent polling accuracy"", ""Election system thresholds""]",Base rate considers historical Israeli PM elections where new parties rarely win without significant support.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-next-pm-2026.md"", ""evidence/parents/next-prime-minister-of-israel-after-next-election.md"", ""evidence/markets/RSO-0224.md""]",662c1ec6239b5cb1,"{""fair_value"":0.01,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Moshe Feiglin's party (Ra'am) is not mentioned in recent polling, and coalition feasibility is unclear. Netanyahu remains a strong contender."",""key_uncertainties"":[""Ra'am's seat count"",""Coalition compatibility"",""Feiglin's personal appeal"",""Recent polling accuracy"",""Election system thresholds""],""base_rate_notes"":""Base rate considers historical Israeli PM elections where new parties rarely win without significant support.""}",OK,,0.0075,mid,,true
20260626T160140Z:RSO-0225,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0225,Israeli Legislative Election Winner,Israeli Legislative Election Winner — Likud,Likud,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100981,0xf77fa3e63014f1f76ea4433dac66b3860493ed7f1a9fee3dfbef9104d7f1eee3,will-likud-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-likud-win-the-most-seats-in-the-2026-israeli-legislative-election,40530616708770133196461535468385029946615148250396571867031554779644977064648,Will Likud win the most seats in the 2026 Israeli legislative election?,0.35,0.65,false,"Likud has historical strength and base, but Yashar/Eisenkot shows recent momentum. Smaller parties could influence outcomes, and coalition dynamics add uncertainty.","[""Recent polling shifts"", ""Coalition feasibility"", ""Smaller party influence"", ""Leadership changes"", ""Election system thresholds""]",Likud has durable organization and Netanyahu's base. Yashar/Eisenkot has momentum in recent polling.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md""]",9bb2bc70714e4b8b,"{""fair_value"":0.35,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Likud has historical strength and base, but Yashar/Eisenkot shows recent momentum. Smaller parties could influence outcomes, and coalition dynamics add uncertainty."",""key_uncertainties"":[""Recent polling shifts"",""Coalition feasibility"",""Smaller party influence"",""Leadership changes"",""Election system thresholds""],""base_rate_notes"":""Likud has durable organization and Netanyahu's base. Yashar/Eisenkot has momentum in recent polling.""}",OK,,0.003,mid,,true
20260626T160140Z:RSO-0226,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0226,Israeli Legislative Election Winner,Israeli Legislative Election Winner — Yashar,Yashar,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100984,0xd05da9807740aa0f5bc9e9232daabe87a21e5012c19e283abf414f1c1651118b,will-yashar-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-yashar-win-the-most-seats-in-the-2026-israeli-legislative-election,9025448570994866714151390167666974197623007132973626623412960268955048642964,Will Yashar win the most seats in the 2026 Israeli legislative election?,0.25,0.6,false,Yashar has recent polling momentum but faces competition from Likud's durable base and coalition dynamics. Smaller parties could influence outcomes.,"[""Likud's base loyalty"", ""Coalition feasibility"", ""Small party bloc shifts"", ""Polling accuracy"", ""Election system thresholds""]",Likud has strong organization; Yashar/Eisenkot shows recent momentum in polls.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0226.md""]",479aba95db459acc,"{""fair_value"":0.25,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Yashar has recent polling momentum but faces competition from Likud's durable base and coalition dynamics. Smaller parties could influence outcomes."",""key_uncertainties"":[""Likud's base loyalty"",""Coalition feasibility"",""Small party bloc shifts"",""Polling accuracy"",""Election system thresholds""],""base_rate_notes"":""Likud has strong organization; Yashar/Eisenkot shows recent momentum in polls.""}",OK,,0.365,mid,,true
20260626T160140Z:RSO-0227,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0227,Israeli Legislative Election Winner,Israeli Legislative Election Winner — Together,Together,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100982,0x4e9cff8a3aeac036225fedcc98af9b0d55284b3f430b599e7f61b059c1e177af,will-together-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-together-win-the-most-seats-in-the-2026-israeli-legislative-election,4486291330995931849416559581383425061287287542982906092720569789339786774392,Will Together win the most seats in the 2026 Israeli legislative election?,0.15,0.6,false,Together has moderate polling momentum but faces strong competition from Likud and Yashar. Coalition dynamics and threshold rules add uncertainty.,"[""Likud's organizational strength"", ""Yashar's polling momentum"", ""Coalition compatibility"", ""Threshold vote requirements"", ""Election system volatility""]",Likud has durable organization and Netanyahu's base. Yashar/Eisenkot has recent polling momentum. Smaller parties can be pivotal but are less likely to finish first.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0227.md""]",43fb9cde59795dca,"{""fair_value"":0.15,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Together has moderate polling momentum but faces strong competition from Likud and Yashar. Coalition dynamics and threshold rules add uncertainty."",""key_uncertainties"":[""Likud's organizational strength"",""Yashar's polling momentum"",""Coalition compatibility"",""Threshold vote requirements"",""Election system volatility""],""base_rate_notes"":""Likud has durable organization and Netanyahu's base. Yashar/Eisenkot has recent polling momentum. Smaller parties can be pivotal but are less likely to finish first.""}",OK,,0.003,mid,,true
20260626T160140Z:RSO-0228,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0228,Israeli Legislative Election Winner,Israeli Legislative Election Winner — Shas,Shas,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100983,0xc3c4b06b71e5a9dec867169d4319a4bf7364d7b0a6c5d6cd048689a207aafc40,will-shas-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-shas-win-the-most-seats-in-the-2026-israeli-legislative-election,43025613818662551227164158603793018117245522237166942374881915274782654094251,Will Shas win the most seats in the 2026 Israeli legislative election?,0.05,0.3,false,"Shas is a smaller religious party with limited national appeal. While they may gain seats, winning the most is unlikely given current polling and coalition dynamics.","[""Recent polling trends for Shas"", ""Coalition formation possibilities"", ""Incumbent party momentum"", ""Threshold vote requirements"", ""Unresolved candidate dynamics""]",Likud and Yashar/Eisenkot have stronger base rates and recent polling momentum.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0228.md""]",d82bd0a81b5148c0,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Shas is a smaller religious party with limited national appeal. While they may gain seats, winning the most is unlikely given current polling and coalition dynamics."",""key_uncertainties"":[""Recent polling trends for Shas"",""Coalition formation possibilities"",""Incumbent party momentum"",""Threshold vote requirements"",""Unresolved candidate dynamics""],""base_rate_notes"":""Likud and Yashar/Eisenkot have stronger base rates and recent polling momentum.""}",OK,,0.33,mid,,true
20260626T160140Z:RSO-0229,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0229,Israeli Legislative Election Winner,Israeli Legislative Election Winner — The Democrats,The Democrats,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100985,0x4a48f706471324eb289b2a77a368f7cfc3cdbf899ea320395e9afaa9191570e9,will-the-democrats-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-the-democrats-win-the-most-seats-in-the-2026-israeli-legislative-election,13946614065225357961512448593443036356822710705632040528640964889522868467395,Will The Democrats win the most seats in the 2026 Israeli legislative election?,0.05,0.4,false,"The Democrats are a smaller party with limited polling data and no clear path to most seats. Base rates suggest they are unlikely to win, but coalition dynamics could create uncertainty.","[""Recent polling trends for The Democrats"", ""Coalition formation possibilities"", ""Incumbent party momentum"", ""Small party influence on bloc math"", ""Potential alliance shifts""]",Likud and Yashar/Eisenkot have stronger base rates and recent polling momentum.,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0229.md""]",f72f8753a68fc277,"{""fair_value"":0.05,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""The Democrats are a smaller party with limited polling data and no clear path to most seats. Base rates suggest they are unlikely to win, but coalition dynamics could create uncertainty."",""key_uncertainties"":[""Recent polling trends for The Democrats"",""Coalition formation possibilities"",""Incumbent party momentum"",""Small party influence on bloc math"",""Potential alliance shifts""],""base_rate_notes"":""Likud and Yashar/Eisenkot have stronger base rates and recent polling momentum.""}",OK,,0.0025,mid,,true
