timestamp_utc,tracking_id,parent_market_name,primary_outcome_to_track,comparison_price,fair_value,fair_value_group_norm,raw_gap,normalized_gap,selected_gap,selected_abs_gap,selected_direction,selected_strength,error_tags,diagnostic_class,analysis_action,group_n,group_fair_sum,group_market_sum,group_mass_flag,use_normalized_for_analysis,price_type,liquidity_flags,markout_status,directional_markout
2026-06-29T18:44:28Z,RSO-0210,Next Prime Minister of Israel after next election,Avigdor Lieberman,0.037,0.05,0.031447,0.013,-0.005553,-0.005553,0.005553,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0211,Next Prime Minister of Israel after next election,Itamar Ben Gvir,0.0115,0.05,0.031447,0.0385,0.019947,0.019947,0.019947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0212,Next Prime Minister of Israel after next election,Benny Gantz,0.0045,0.15,0.09434,0.1455,0.08984,0.08984,0.08984,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0213,Next Prime Minister of Israel after next election,Gilad Erdan,0.0065,0.05,0.031447,0.0435,0.024947,0.024947,0.024947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0214,Next Prime Minister of Israel after next election,Yariv Levin,0.0045,0.05,0.031447,0.0455,0.026947,0.026947,0.026947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0215,Next Prime Minister of Israel after next election,Israel Katz,0.0045,0.05,0.031447,0.0455,0.026947,0.026947,0.026947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0216,Next Prime Minister of Israel after next election,Amir Ohana,0.0045,0.05,0.031447,0.0455,0.026947,0.026947,0.026947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0217,Next Prime Minister of Israel after next election,Gideon Sa’ar,0.0045,0.05,0.031447,0.0455,0.026947,0.026947,0.026947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0218,Next Prime Minister of Israel after next election,Yoaz Hendel,0.0055,0.05,0.031447,0.0445,0.025947,0.025947,0.025947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0219,Next Prime Minister of Israel after next election,Yair Lapid,0.0075,0.15,0.09434,0.1425,0.08684,0.08684,0.08684,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0220,Next Prime Minister of Israel after next election,Yossi Cohen,0.004,0.02,0.012579,0.016,0.008579,0.008579,0.008579,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0221,Next Prime Minister of Israel after next election,Yair Golan,0.0035,0.05,0.031447,0.0465,0.027947,0.027947,0.027947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0222,Next Prime Minister of Israel after next election,Nir Barkat,0.0025,0.01,0.006289,0.0075,0.003789,0.003789,0.003789,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0223,Next Prime Minister of Israel after next election,Ayelet Shaked,0.0015,0.05,0.031447,0.0485,0.029947,0.029947,0.029947,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0224,Next Prime Minister of Israel after next election,Moshe Feiglin,0.0025,0.01,0.006289,0.0075,0.003789,0.003789,0.003789,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0225,Israeli Legislative Election Winner,Likud,0.37,0.35,0.388889,-0.02,0.018889,0.018889,0.018889,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,0.9,1.013,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0226,Israeli Legislative Election Winner,Yashar,0.365,0.25,0.277778,-0.115,-0.087222,-0.087222,0.087222,NO_SIGNAL,none,multi_option_market|no_material_signal|markout_pending,no_signal,"Retain for calibration/base rate, not active disagreement.",6,0.9,1.013,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0227,Israeli Legislative Election Winner,Together,0.27,0.15,0.166667,-0.12,-0.103333,-0.103333,0.103333,MARKET_HIGHER,small,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,6,0.9,1.013,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0228,Israeli Legislative Election Winner,Shas,0.0025,0.05,0.055556,0.0475,0.053056,0.053056,0.053056,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,0.9,1.013,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0229,Israeli Legislative Election Winner,The Democrats,0.0025,0.05,0.055556,0.0475,0.053056,0.053056,0.053056,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,0.9,1.013,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0230,Israeli Legislative Election Winner,Otzma Yehudit,0.003,0.05,0.055556,0.047,0.052556,0.052556,0.052556,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,0.9,1.013,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0231,Next Prime Minister of New Zealand,Chris Hipkins,0.535,0.15,0.147059,-0.385,-0.387941,-0.387941,0.387941,MARKET_HIGHER,large,multi_option_market|large_gap|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,7,1.02,1.0375,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0232,Next Prime Minister of New Zealand,Christopher Luxon,0.445,0.65,0.637255,0.205,0.192255,0.192255,0.192255,LLM_HIGHER,medium,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,7,1.02,1.0375,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0233,Next Prime Minister of New Zealand,Nicola Willis,0.023,0.05,0.04902,0.027,0.02602,0.02602,0.02602,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",7,1.02,1.0375,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0234,Next Prime Minister of New Zealand,Winston Peters,0.02,0.05,0.04902,0.03,0.02902,0.02902,0.02902,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",7,1.02,1.0375,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0235,Next Prime Minister of New Zealand,Carmel Sepuloni,0.0065,0.05,0.04902,0.0435,0.04252,0.04252,0.04252,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",7,1.02,1.0375,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0236,Next Prime Minister of New Zealand,Chlöe Swarbrick,0.0045,0.02,0.019608,0.0155,0.015108,0.015108,0.015108,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",7,1.02,1.0375,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0237,Next Prime Minister of New Zealand,David Seymour,0.0035,0.05,0.04902,0.0465,0.04552,0.04552,0.04552,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",7,1.02,1.0375,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0238,New Zealand legislative election winner,Labour Party,0.665,0.25,0.3125,-0.415,-0.3525,-0.3525,0.3525,MARKET_HIGHER,large,multi_option_market|large_gap|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,4,0.8,1.015,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0239,New Zealand legislative election winner,National Party,0.345,0.45,0.5625,0.105,0.2175,0.2175,0.2175,LLM_HIGHER,medium,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,4,0.8,1.015,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0240,New Zealand legislative election winner,New Zealand First Party,0.0035,0.05,0.0625,0.0465,0.059,0.059,0.059,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",4,0.8,1.015,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0241,New Zealand legislative election winner,Green Party,0.0015,0.05,0.0625,0.0485,0.061,0.061,0.061,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",4,0.8,1.015,,true,mid,,,
