markout_id,source_run_id,source_timestamp_utc,horizon,target_timestamp_utc,future_timestamp_utc,markout_status,tracking_id,parent_market_name,primary_outcome_to_track,signal_mode,signal_direction,signal_strength,entry_price,future_price,price_change,directional_markout,entry_fair_value,entry_gap,entry_abs_gap,entry_price_type,future_price_type,entry_liquidity_flags,future_liquidity_flags,group_mass_flag,use_normalized_for_analysis
20260629T155053Z:RSO-0239:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0239,New Zealand legislative election winner,National Party,raw,LLM_HIGHER,small,0.345,,,,0.45,0.105,0.105,mid,,,,,true
20260629T155053Z:RSO-0239:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0239,New Zealand legislative election winner,National Party,raw,LLM_HIGHER,small,0.345,,,,0.45,0.105,0.105,mid,,,,,true
20260629T155053Z:RSO-0239:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0239,New Zealand legislative election winner,National Party,normalized,LLM_HIGHER,medium,0.345,,,,0.5625,0.2175,0.2175,mid,,,,,true
20260629T155053Z:RSO-0239:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0239,New Zealand legislative election winner,National Party,normalized,LLM_HIGHER,medium,0.345,,,,0.5625,0.2175,0.2175,mid,,,,,true
20260629T155053Z:RSO-0239:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0239,New Zealand legislative election winner,National Party,normalized,LLM_HIGHER,medium,0.345,,,,0.5625,0.2175,0.2175,mid,,,,,true
20260629T155053Z:RSO-0003:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0003,"House control, 2026",Republican Party,raw,LLM_HIGHER,large,0.175,,,,0.45,0.275,0.275,mid,,,,,false
20260629T155053Z:RSO-0003:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0003,"House control, 2026",Republican Party,raw,LLM_HIGHER,large,0.175,,,,0.45,0.275,0.275,mid,,,,,false
20260629T155053Z:RSO-0003:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0003,"House control, 2026",Republican Party,raw,LLM_HIGHER,large,0.175,,,,0.45,0.275,0.275,mid,,,,,false
20260629T155053Z:RSO-0003:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0003,"House control, 2026",Republican Party,normalized,LLM_HIGHER,large,0.175,,,,0.45,0.275,0.275,mid,,,,,false
20260629T155053Z:RSO-0003:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0003,"House control, 2026",Republican Party,normalized,LLM_HIGHER,large,0.175,,,,0.45,0.275,0.275,mid,,,,,false
20260629T155053Z:RSO-0003:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0003,"House control, 2026",Republican Party,normalized,LLM_HIGHER,large,0.175,,,,0.45,0.275,0.275,mid,,,,,false
20260629T155053Z:RSO-0004:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0004,"House control, 2026",Democratic Party,raw,MARKET_HIGHER,large,0.835,,,,0.55,-0.285,0.285,mid,,,,,false
20260629T155053Z:RSO-0004:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0004,"House control, 2026",Democratic Party,raw,MARKET_HIGHER,large,0.835,,,,0.55,-0.285,0.285,mid,,,,,false
20260629T155053Z:RSO-0004:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0004,"House control, 2026",Democratic Party,raw,MARKET_HIGHER,large,0.835,,,,0.55,-0.285,0.285,mid,,,,,false
20260629T155053Z:RSO-0004:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0004,"House control, 2026",Democratic Party,normalized,MARKET_HIGHER,large,0.835,,,,0.55,-0.285,0.285,mid,,,,,false
20260629T155053Z:RSO-0004:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0004,"House control, 2026",Democratic Party,normalized,MARKET_HIGHER,large,0.835,,,,0.55,-0.285,0.285,mid,,,,,false
20260629T155053Z:RSO-0004:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0004,"House control, 2026",Democratic Party,normalized,MARKET_HIGHER,large,0.835,,,,0.55,-0.285,0.285,mid,,,,,false
20260629T155053Z:RSO-0005:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0005,Republican House seats after 2026 midterms,Below 190,raw,MARKET_HIGHER,medium,0.305,,,,0.15,-0.155,0.155,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0005:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0005,Republican House seats after 2026 midterms,Below 190,raw,MARKET_HIGHER,medium,0.305,,,,0.15,-0.155,0.155,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0005:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0005,Republican House seats after 2026 midterms,Below 190,raw,MARKET_HIGHER,medium,0.305,,,,0.15,-0.155,0.155,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0005:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0005,Republican House seats after 2026 midterms,Below 190,normalized,MARKET_HIGHER,large,0.305,,,,0.0375,-0.2675,0.2675,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0005:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0005,Republican House seats after 2026 midterms,Below 190,normalized,MARKET_HIGHER,large,0.305,,,,0.0375,-0.2675,0.2675,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0005:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0005,Republican House seats after 2026 midterms,Below 190,normalized,MARKET_HIGHER,large,0.305,,,,0.0375,-0.2675,0.2675,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0006:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0006,Republican House seats after 2026 midterms,190-194,raw,LLM_HIGHER,medium,0.125,,,,0.35,0.225,0.225,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0006:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0006,Republican House seats after 2026 midterms,190-194,raw,LLM_HIGHER,medium,0.125,,,,0.35,0.225,0.225,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0006:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0006,Republican House seats after 2026 midterms,190-194,raw,LLM_HIGHER,medium,0.125,,,,0.35,0.225,0.225,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0007:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0007,Republican House seats after 2026 midterms,195-199,raw,LLM_HIGHER,large,0.165,,,,0.45,0.285,0.285,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0007:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0007,Republican House seats after 2026 midterms,195-199,raw,LLM_HIGHER,large,0.165,,,,0.45,0.285,0.285,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0007:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0007,Republican House seats after 2026 midterms,195-199,raw,LLM_HIGHER,large,0.165,,,,0.45,0.285,0.285,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0008:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0008,Republican House seats after 2026 midterms,200-204,raw,LLM_HIGHER,large,0.086,,,,0.45,0.364,0.364,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0008:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0008,Republican House seats after 2026 midterms,200-204,raw,LLM_HIGHER,large,0.086,,,,0.45,0.364,0.364,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0008:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0008,Republican House seats after 2026 midterms,200-204,raw,LLM_HIGHER,large,0.086,,,,0.45,0.364,0.364,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0009:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0009,Republican House seats after 2026 midterms,205-209,raw,LLM_HIGHER,large,0.064,,,,0.45,0.386,0.386,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0009:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0009,Republican House seats after 2026 midterms,205-209,raw,LLM_HIGHER,large,0.064,,,,0.45,0.386,0.386,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0009:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0009,Republican House seats after 2026 midterms,205-209,raw,LLM_HIGHER,large,0.064,,,,0.45,0.386,0.386,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0010:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0010,Republican House seats after 2026 midterms,210-214,raw,LLM_HIGHER,large,0.0575,,,,0.45,0.3925,0.3925,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0010:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0010,Republican House seats after 2026 midterms,210-214,raw,LLM_HIGHER,large,0.0575,,,,0.45,0.3925,0.3925,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0010:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0010,Republican House seats after 2026 midterms,210-214,raw,LLM_HIGHER,large,0.0575,,,,0.45,0.3925,0.3925,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0011:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0011,Republican House seats after 2026 midterms,215-219,raw,LLM_HIGHER,large,0.0975,,,,0.45,0.3525,0.3525,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0011:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0011,Republican House seats after 2026 midterms,215-219,raw,LLM_HIGHER,large,0.0975,,,,0.45,0.3525,0.3525,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0011:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0011,Republican House seats after 2026 midterms,215-219,raw,LLM_HIGHER,large,0.0975,,,,0.45,0.3525,0.3525,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0012:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0012,Republican House seats after 2026 midterms,220-224,raw,LLM_HIGHER,large,0.077,,,,0.35,0.273,0.273,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0012:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0012,Republican House seats after 2026 midterms,220-224,raw,LLM_HIGHER,large,0.077,,,,0.35,0.273,0.273,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0012:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0012,Republican House seats after 2026 midterms,220-224,raw,LLM_HIGHER,large,0.077,,,,0.35,0.273,0.273,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0013:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0013,Republican House seats after 2026 midterms,225-229,raw,LLM_HIGHER,large,0.0395,,,,0.45,0.4105,0.4105,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0013:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0013,Republican House seats after 2026 midterms,225-229,raw,LLM_HIGHER,large,0.0395,,,,0.45,0.4105,0.4105,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0013:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0013,Republican House seats after 2026 midterms,225-229,raw,LLM_HIGHER,large,0.0395,,,,0.45,0.4105,0.4105,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0014:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0014,Republican House seats after 2026 midterms,230+,raw,LLM_HIGHER,large,0.0185,,,,0.45,0.4315,0.4315,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0014:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0014,Republican House seats after 2026 midterms,230+,raw,LLM_HIGHER,large,0.0185,,,,0.45,0.4315,0.4315,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0014:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0014,Republican House seats after 2026 midterms,230+,raw,LLM_HIGHER,large,0.0185,,,,0.45,0.4315,0.4315,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0015:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0015,Republican Senate seats after 2026 midterms,≤47,raw,MARKET_HIGHER,small,0.255,,,,0.15,-0.105,0.105,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0015:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0015,Republican Senate seats after 2026 midterms,≤47,raw,MARKET_HIGHER,small,0.255,,,,0.15,-0.105,0.105,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0015:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0015,Republican Senate seats after 2026 midterms,≤47,raw,MARKET_HIGHER,small,0.255,,,,0.15,-0.105,0.105,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0015:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0015,Republican Senate seats after 2026 midterms,≤47,normalized,MARKET_HIGHER,medium,0.255,,,,0.065217,-0.189783,0.189783,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0015:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0015,Republican Senate seats after 2026 midterms,≤47,normalized,MARKET_HIGHER,medium,0.255,,,,0.065217,-0.189783,0.189783,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0015:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0015,Republican Senate seats after 2026 midterms,≤47,normalized,MARKET_HIGHER,medium,0.255,,,,0.065217,-0.189783,0.189783,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0021:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0021,Republican Senate seats after 2026 midterms,53,raw,LLM_HIGHER,large,0.036,,,,0.55,0.514,0.514,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0021:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0021,Republican Senate seats after 2026 midterms,53,raw,LLM_HIGHER,large,0.036,,,,0.55,0.514,0.514,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0021:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0021,Republican Senate seats after 2026 midterms,53,raw,LLM_HIGHER,large,0.036,,,,0.55,0.514,0.514,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0021:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0021,Republican Senate seats after 2026 midterms,53,normalized,LLM_HIGHER,medium,0.036,,,,0.23913,0.20313,0.20313,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0021:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0021,Republican Senate seats after 2026 midterms,53,normalized,LLM_HIGHER,medium,0.036,,,,0.23913,0.20313,0.20313,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0021:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0021,Republican Senate seats after 2026 midterms,53,normalized,LLM_HIGHER,medium,0.036,,,,0.23913,0.20313,0.20313,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0022:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0022,Republican Senate seats after 2026 midterms,54,raw,LLM_HIGHER,large,0.0155,,,,0.35,0.3345,0.3345,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0022:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0022,Republican Senate seats after 2026 midterms,54,raw,LLM_HIGHER,large,0.0155,,,,0.35,0.3345,0.3345,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0022:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0022,Republican Senate seats after 2026 midterms,54,raw,LLM_HIGHER,large,0.0155,,,,0.35,0.3345,0.3345,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0022:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0022,Republican Senate seats after 2026 midterms,54,normalized,LLM_HIGHER,small,0.0155,,,,0.152174,0.136674,0.136674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0022:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0022,Republican Senate seats after 2026 midterms,54,normalized,LLM_HIGHER,small,0.0155,,,,0.152174,0.136674,0.136674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0022:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0022,Republican Senate seats after 2026 midterms,54,normalized,LLM_HIGHER,small,0.0155,,,,0.152174,0.136674,0.136674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0023:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0023,Republican Senate seats after 2026 midterms,55,raw,LLM_HIGHER,large,0.0165,,,,0.35,0.3335,0.3335,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0023:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0023,Republican Senate seats after 2026 midterms,55,raw,LLM_HIGHER,large,0.0165,,,,0.35,0.3335,0.3335,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0023:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0023,Republican Senate seats after 2026 midterms,55,raw,LLM_HIGHER,large,0.0165,,,,0.35,0.3335,0.3335,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0023:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0023,Republican Senate seats after 2026 midterms,55,normalized,LLM_HIGHER,small,0.0165,,,,0.152174,0.135674,0.135674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0023:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0023,Republican Senate seats after 2026 midterms,55,normalized,LLM_HIGHER,small,0.0165,,,,0.152174,0.135674,0.135674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0023:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0023,Republican Senate seats after 2026 midterms,55,normalized,LLM_HIGHER,small,0.0165,,,,0.152174,0.135674,0.135674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0024:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0024,Republican Senate seats after 2026 midterms,56,raw,LLM_HIGHER,large,0.0105,,,,0.35,0.3395,0.3395,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0024:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0024,Republican Senate seats after 2026 midterms,56,raw,LLM_HIGHER,large,0.0105,,,,0.35,0.3395,0.3395,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0024:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0024,Republican Senate seats after 2026 midterms,56,raw,LLM_HIGHER,large,0.0105,,,,0.35,0.3395,0.3395,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0024:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0024,Republican Senate seats after 2026 midterms,56,normalized,LLM_HIGHER,small,0.0105,,,,0.152174,0.141674,0.141674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0024:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0024,Republican Senate seats after 2026 midterms,56,normalized,LLM_HIGHER,small,0.0105,,,,0.152174,0.141674,0.141674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0024:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0024,Republican Senate seats after 2026 midterms,56,normalized,LLM_HIGHER,small,0.0105,,,,0.152174,0.141674,0.141674,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0025:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0025,Republican Senate seats after 2026 midterms,57+,raw,LLM_HIGHER,large,0.0135,,,,0.55,0.5365,0.5365,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0025:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0025,Republican Senate seats after 2026 midterms,57+,raw,LLM_HIGHER,large,0.0135,,,,0.55,0.5365,0.5365,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0025:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0025,Republican Senate seats after 2026 midterms,57+,raw,LLM_HIGHER,large,0.0135,,,,0.55,0.5365,0.5365,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0025:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0025,Republican Senate seats after 2026 midterms,57+,normalized,LLM_HIGHER,medium,0.0135,,,,0.23913,0.22563,0.22563,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0025:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0025,Republican Senate seats after 2026 midterms,57+,normalized,LLM_HIGHER,medium,0.0135,,,,0.23913,0.22563,0.22563,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0025:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0025,Republican Senate seats after 2026 midterms,57+,normalized,LLM_HIGHER,medium,0.0135,,,,0.23913,0.22563,0.22563,mid,,,,llm_mass_too_high|market_mass_low,true
20260629T155053Z:RSO-0026:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0026,Maine Senate Election Winner,Democrat,raw,MARKET_HIGHER,medium,0.615,,,,0.45,-0.165,0.165,mid,,,,,false
20260629T155053Z:RSO-0026:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0026,Maine Senate Election Winner,Democrat,raw,MARKET_HIGHER,medium,0.615,,,,0.45,-0.165,0.165,mid,,,,,false
20260629T155053Z:RSO-0026:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0026,Maine Senate Election Winner,Democrat,raw,MARKET_HIGHER,medium,0.615,,,,0.45,-0.165,0.165,mid,,,,,false
20260629T155053Z:RSO-0026:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0026,Maine Senate Election Winner,Democrat,normalized,MARKET_HIGHER,small,0.615,,,,0.5,-0.115,0.115,mid,,,,,false
20260629T155053Z:RSO-0026:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0026,Maine Senate Election Winner,Democrat,normalized,MARKET_HIGHER,small,0.615,,,,0.5,-0.115,0.115,mid,,,,,false
